事件名,caseIdE,重要判例,決定日時,西暦,元号,選挙名,選挙日時,院,原審,原審日時,原審結果,最大較差,投票価値の平等,法廷,判決時長官裁判長,多数意見,反対意見,補足意見,意見,違憲状態累積,違憲状態,違憲累積,違憲,違憲無効,違憲無効だが当選,合憲状態,その他,裁判官数,裁判官Id,裁判官名,裁判官名E,裁判官投票,裁判官投票,投票カテゴリー,裁判官投票方向,投票方向ダミー,現職,性別,所属法廷,長官,出身地,出身地分類,生年月日,司法修習期,任期始期,任期終期,長官任期,任命内閣,任命政党,出身大学,大学分類,出身,裁判官経験,弁護士経験,検察経験,外交官経験,官僚経験,学者経験,民間経験,ねじれ,注目度年,注目度,内閣支持率(%),内閣支持率,不支持率(%),不支持率,与党支持率(%),与党支持率
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,140,津野修,Osamu Tsuno,補足意見,合憲,1,合憲,0,0,1,2,0,愛媛,3,1938/10/20,,2004/2/26,2008/10/19,,小泉純一郎,自民党,京都大学法学部,2,官僚,0,1,0,0,1,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,141,今井功,Isao Imai,補足意見,合憲,1,合憲,0,0,1,2,0,兵庫,2,1939/12/26,16,2004/12/27,2009/12/25,,小泉純一郎,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,145,那須弘平,Kohe Nasu,補足意見,合憲,1,合憲,0,0,1,3,0,長野,3,1942/2/11,21,2006/5/25,2012/2/10,,小泉純一郎,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,132,横尾和子,Kazuko Yoko,反対意見,違憲,3,違憲,1,0,0,1,0,東京,1,1941/4/14,,2001/12/19,2008/9/11,,小泉純一郎,自民党,国際基督教大学教養学部,3,官僚,0,0,0,0,1,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,134,滝井繁男,Shigeo Takii,反対意見,違憲,3,違憲,1,0,1,2,0,京都,2,1936/10/31,15,2002/6/11,2006/10/30,,小泉純一郎,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,137,泉徳治,Tokuji Izumi,反対意見,違憲,3,違憲,1,0,1,1,0,福井,3,1939/1/25,15,2002/11/6,2009/1/24,,小泉純一郎,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,139,才口千晴,Chiharu Saiguchi,反対意見,違憲,3,違憲,1,0,1,1,0,長野,3,1938/9/3,18,2004/1/6,2008/9/2,,小泉純一郎,自民党,中央大学法学部,3,弁護士,0,1,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,142,中川了滋,Ryoji Nakagawa,反対意見,違憲,3,違憲,1,0,1,2,0,石川,3,1939/12/23,21,2005/1/19,2009/12/22,,小泉純一郎,自民党,金沢大学法文学部,2,弁護士,0,1,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,129,町田顯,Akira Machida,多数意見,合憲,1,合憲,0,0,1,1,1,山口,3,1936/10/16,13,2000/3/22,2006/10/15,2002/11/6,小渕恵三,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,133,上田豊三,Toyozo Ueda,多数意見,合憲,1,合憲,0,0,1,3,0,熊本,2,1937/5/23,15,2002/2/21,2007/5/22,,小泉純一郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,138,島田仁郎,Niro Shimada,多数意見,合憲,1,合憲,0,0,1,1,1,東京,1,1938/11/22,16,2002/11/7,2008/11/21,2006/10/16,小泉純一郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,143,堀籠幸男,Yukio Horigome,多数意見,合憲,1,合憲,0,0,1,3,0,東京,1,1940/6/16,19,2005/5/17,2010/6/15,,小泉純一郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成17(行ツ)247号,2005(Gyo-Tsu)247,1,2006/10/4,2006,平成18年,第20回参議院議員通常選挙,2004/7/11,参議院,東京高等裁判所,2005/5/18,合憲,5.13,合憲,大法廷,町田顕,5,5,5,0,5,0,5,5,0,0,10,0,15,144,古田佑紀,Yuki Furuta,多数意見,合憲,1,合憲,0,0,1,2,0,北海道,2,1942/4/8,21,2005/8/2,2012/4/7,,小泉純一郎,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,0,26,7,63,0.63,18,0.18,42,0.42
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,139,才口千晴,Chiharu Saiguchi,補足意見,合憲,1,合憲,0,0,1,1,0,長野,3,1938/9/3,18,2004/1/6,2008/9/2,,小泉純一郎,自民党,中央大学法学部,3,弁護士,0,1,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,140,津野修,Osamu Tsuno,補足意見,合憲,1,合憲,0,0,1,2,0,愛媛,3,1938/10/20,,2004/2/26,2008/10/19,,小泉純一郎,自民党,京都大学法学部,2,官僚,0,1,0,0,1,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,144,古田佑紀,Yuki Furuta,補足意見,合憲,1,合憲,0,0,1,2,0,北海道,2,1942/4/8,21,2005/8/2,2012/4/7,,小泉純一郎,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,145,那須弘平,Kohe Nasu,補足意見,合憲,1,合憲,0,0,1,3,0,長野,3,1942/2/11,21,2006/5/25,2012/2/10,,小泉純一郎,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,135,藤田宙靖,Tokiyasu Fujita,意見,合憲,1,合憲,0,0,1,3,0,東京,1,1940/4/6,,2002/9/30,2010/4/5,,小泉純一郎,自民党,東京大学法学部,1,大学教授,0,0,0,0,0,1,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,141,今井功,Isao Imai,意見,合憲,1,合憲,0,0,1,2,0,兵庫,2,1939/12/26,16,2004/12/27,2009/12/25,,小泉純一郎,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,142,中川了滋,Ryoji Nakagawa,意見,合憲,1,合憲,0,0,1,2,0,石川,3,1939/12/23,21,2005/1/19,2009/12/22,,小泉純一郎,自民党,金沢大学法文学部,2,弁護士,0,1,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,132,横尾和子,Kazuko Yoko,反対意見,違憲,3,違憲,1,0,0,1,0,東京,1,1941/4/14,,2001/12/19,2008/9/11,,小泉純一郎,自民党,国際基督教大学教養学部,3,官僚,0,0,0,0,1,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,137,泉徳治,Tokuji Izumi,反対意見,違憲,3,違憲,1,0,1,1,0,福井,3,1939/1/25,15,2002/11/6,2009/1/24,,小泉純一郎,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,147,田原睦夫,Mutsuo Tahara,反対意見,合憲,1,合憲,0,0,1,3,0,京都,2,1943/4/23,21,2006/11/1,2013/4/22,,安倍晋三,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,138,島田仁郎,Niro Shimada,多数意見,合憲,1,合憲,0,0,1,1,1,東京,1,1938/11/22,16,2002/11/7,2008/11/21,2006/10/16,小泉純一郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,133,上田豊三,Toyozo Ueda,多数意見,合憲,1,合憲,0,0,1,3,0,熊本,2,1937/5/23,15,2002/2/21,2007/5/22,,小泉純一郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,136,甲斐中辰夫,Tatsuo Kainaka,多数意見,合憲,1,合憲,0,0,1,1,0,兵庫,2,1940/1/2,18,2002/10/7,2010/1/1,,小泉純一郎,自民党,中央大学法学部,3,検察官,0,0,1,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,143,堀籠幸男,Yukio Horigome,多数意見,合憲,1,合憲,0,0,1,3,0,東京,1,1940/6/16,19,2005/5/17,2010/6/15,,小泉純一郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成18(行ツ)176号,2006(Gyo-Tsu)176,1,2007/6/13,2007,平成19年,第44回衆議院議員総選挙,2005/9/11,衆議院,東京高等裁判所,2006/3/28,合憲,2.171,合憲,大法廷,島田仁郎,5,3,4,3,2,0,2,2,0,0,13,0,15,146,涌井紀夫,Norio Wakui,多数意見,合憲,1,合憲,0,0,1,1,0,兵庫,2,1942/2/11,18,2006/10/16,2009/12/17,,安倍晋三,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,24,3,34,0.34,48,0.48,27,0.27
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,135,藤田宙靖,Tokiyasu Fujita,補足意見,合憲,1,合憲,0,0,1,3,0,東京,1,1940/4/6,,2002/9/30,2010/4/5,,小泉純一郎,自民党,東京大学法学部,1,大学教授,0,0,0,0,0,1,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,151,竹内行夫,Yukio Takeuchi,補足意見,合憲,1,合憲,0,0,1,2,0,奈良,3,1943/7/20,,2008/10/21,2013/7/19,,麻生太郎,自民党,京都大学法学部,2,外交官,0,0,0,1,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,144,古田佑紀,Yuki Furuta,補足意見,合憲,1,合憲,0,0,1,2,0,北海道,2,1942/4/8,21,2005/8/2,2012/4/7,,小泉純一郎,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,153,金築誠志,Seishi Kanetsuki,補足意見,合憲,1,合憲,0,0,1,1,0,島根,3,1945/4/1,21,2009/1/26,2015/3/31,,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,142,中川了滋,Ryoji Nakagawa,反対意見,違憲,3,違憲,1,0,1,2,0,石川,3,1939/12/23,21,2005/1/19,2009/12/22,,小泉純一郎,自民党,金沢大学法文学部,2,弁護士,0,1,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,145,那須弘平,Kohe Nasu,反対意見,違憲,3,違憲,1,0,1,3,0,長野,3,1942/2/11,21,2006/5/25,2012/2/10,,小泉純一郎,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,147,田原睦夫,Mutsuo Tahara,反対意見,違憲,3,違憲,1,0,1,3,0,京都,2,1943/4/23,21,2006/11/1,2013/4/22,,安倍晋三,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,148,近藤崇晴,Takaharu Kondo,反対意見,違憲,3,違憲,1,0,1,3,0,東京,1,1944/3/24,21,2007/5/23,2010/11/21,,安倍晋三,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,149,宮川光治,Koji Miyakawa,反対意見,違憲,3,違憲,1,0,1,1,0,愛知,2,1943/2/28,20,2008/9/3,2012/2/27,,福田康夫,自民党,名古屋大学法学部,2,弁護士,0,1,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,152,竹崎博允,Hironobu Takesaki,多数意見,合憲,1,合憲,0,0,1,2,1,岡山,2,1944/7/8,21,2008/11/25,2014/3/31,2008/11/25,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,136,甲斐中辰夫,Tatsuo Kainaka,多数意見,合憲,1,合憲,0,0,1,1,0,兵庫,2,1940/1/2,18,2002/10/7,2010/1/1,,小泉純一郎,自民党,中央大学法学部,3,検察官,0,0,1,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,141,今井功,Isao Imai,多数意見,合憲,1,合憲,0,0,1,2,0,兵庫,2,1939/12/26,16,2004/12/27,2009/12/25,,小泉純一郎,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,143,堀籠幸男,Yukio Horigome,多数意見,合憲,1,合憲,0,0,1,3,0,東京,1,1940/6/16,19,2005/5/17,2010/6/15,,小泉純一郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,146,涌井紀夫,Norio Wakui,多数意見,合憲,1,合憲,0,0,1,1,0,兵庫,2,1942/2/11,18,2006/10/16,2009/12/17,,安倍晋三,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成20(行ツ)209号,2008(Gyo-Tsu)209,1,2009/9/30,2009,平成21年,第21回参議院議員通常選挙,2007/7/29,参議院,東京高等裁判所,2008/3/27,合憲,4.86,合憲,大法廷,竹崎博允,7,5,3,0,5,0,5,5,0,0,10,0,15,150,櫻井龍子,Ryuko Sakurai,多数意見,合憲,1,合憲,0,1,0,1,0,福岡,2,1947/1/16,,2008/9/11,,,福田康夫,自民党,九州大学法学部,2,官僚,0,0,0,0,1,0,0,0,17,13,71,0.71,14,0.14,46,0.46
平成22(行ツ)129号,2010(Gyo-Tsu)129,0,2011/3/23,2011,平成23年,第45回衆議院議員総選挙,2009/8/30,衆議院,大阪高等裁判所,2009/12/28,違憲,2.3,違憲状態,大法廷,竹崎博允,10,2,2,1,14,12,2,2,0,0,1,0,15,151,竹内行夫,Yukio Takeuchi,補足意見,違憲状態,2,違憲,1,0,1,2,0,奈良,3,1943/7/20,,2008/10/21,2013/7/19,,麻生太郎,自民党,京都大学法学部,2,外交官,0,0,0,1,0,0,0,1,69,33,21,0.21,60,0.6,17,0.17
平成22(行ツ)129号,2010(Gyo-Tsu)129,0,2011/3/23,2011,平成23年,第45回衆議院議員総選挙,2009/8/30,衆議院,大阪高等裁判所,2009/12/28,違憲,2.3,違憲状態,大法廷,竹崎博允,10,2,2,1,14,12,2,2,0,0,1,0,15,154,須藤正彦,Masahiko Sudo,補足意見,違憲状態,2,違憲,1,0,1,2,0,栃木,3,1942/12/27,22,2009/12/28,2012/12/26,,鳩山由紀夫,民主党,中央大学法学部,3,弁護士,0,1,0,0,0,0,0,1,69,33,21,0.21,60,0.6,17,0.17
平成22(行ツ)129号,2010(Gyo-Tsu)129,0,2011/3/23,2011,平成23年,第45回衆議院議員総選挙,2009/8/30,衆議院,大阪高等裁判所,2009/12/28,違憲,2.3,違憲状態,大法廷,竹崎博允,10,2,2,1,14,12,2,2,0,0,1,0,15,144,古田佑紀,Yuki Furuta,意見,合憲,1,合憲,0,0,1,2,0,北海道,2,1942/4/8,21,2005/8/2,2012/4/7,,小泉純一郎,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,1,69,33,21,0.21,60,0.6,17,0.17
平成22(行ツ)129号,2010(Gyo-Tsu)129,0,2011/3/23,2011,平成23年,第45回衆議院議員総選挙,2009/8/30,衆議院,大阪高等裁判所,2009/12/28,違憲,2.3,違憲状態,大法廷,竹崎博允,10,2,2,1,14,12,2,2,0,0,1,0,15,147,田原睦夫,Mutsuo Tahara,反対意見,違憲,3,違憲,1,0,1,3,0,京都,2,1943/4/23,21,2006/11/1,2013/4/22,,安倍晋三,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,1,69,33,21,0.21,60,0.6,17,0.17
平成22(行ツ)129号,2010(Gyo-Tsu)129,0,2011/3/23,2011,平成23年,第45回衆議院議員総選挙,2009/8/30,衆議院,大阪高等裁判所,2009/12/28,違憲,2.3,違憲状態,大法廷,竹崎博允,10,2,2,1,14,12,2,2,0,0,1,0,15,149,宮川光治,Koji Miyakawa,反対意見,違憲,3,違憲,1,0,1,1,0,愛知,2,1943/2/28,20,2008/9/3,2012/2/27,,福田康夫,自民党,名古屋大学法学部,2,弁護士,0,1,0,0,0,0,0,1,69,33,21,0.21,60,0.6,17,0.17
平成22(行ツ)129号,2010(Gyo-Tsu)129,0,2011/3/23,2011,平成23年,第45回衆議院議員総選挙,2009/8/30,衆議院,大阪高等裁判所,2009/12/28,違憲,2.3,違憲状態,大法廷,竹崎博允,10,2,2,1,14,12,2,2,0,0,1,0,15,152,竹崎博允,Hironobu Takesaki,多数意見,違憲状態,2,違憲,1,0,1,2,1,岡山,2,1944/7/8,21,2008/11/25,2014/3/31,2008/11/25,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,69,33,21,0.21,60,0.6,17,0.17
